1680  ;Praha-Mělník-Kladno-Beroun-Praha;TC Praha;27200;HUB D II Kladno;5:40;5:55;01.04.2025;31.12.2050
1680  ;Praha-Mělník-Kladno-Beroun-Praha;TC Praha;26600;HUB D I Beroun 1;6:30;6:45;01.04.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;11050;COHC Praha;15:15;15:30;01.05.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;13000;Praha 3;16:30;16:40;01.05.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;26600;HUB D I Beroun 1;18:00;18:10;01.05.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;27207;provoz Kladno 70;18:50;18:55;01.05.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;27200;HUB D II Kladno;19:10;19:20;01.05.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;17704;Depo Praha 704;19:50;20:00;01.05.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;10003;Depo Praha 701;20:35;20:40;01.05.2025;31.12.2050
1681  ;Praha-Mělník-Kladno-Beroun-P704-P701-Praha;TC Praha;11050;COHC Praha;20:50;21:10;01.05.2025;31.12.2050
1702  ;Praha-Mladá Boleslav-Praha (3 kola);TC Praha;29407;Depo Mladá Boleslav 70;23:00;23:30;01.04.2025;31.12.2050
1702  ;Praha-Mladá Boleslav-Praha (3 kola);TC Praha;29407;Depo Mladá Boleslav 70;2:00;2:30;01.04.2025;31.12.2050
1702  ;Praha-Mladá Boleslav-Praha (3 kola);TC Praha;29407;Depo Mladá Boleslav 70;5:00;5:30;01.04.2025;31.12.2050
1703  ;Praha-Mladá Boleslav-Praha;TC Praha;29407;Depo Mladá Boleslav 70;18:55;19:15;01.04.2025;31.12.2050
1704  ;Praha-Mladá Boleslav-Praha;TC Praha;29407;Depo Mladá Boleslav 70;2:40;3:10;01.04.2025;31.12.2050
1706  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;22200;TC Praha SPU;4:15;4:25;08.04.2025;31.12.2050
1706  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;22220;listovní třídírna Praha;4:30;4:40;08.04.2025;31.12.2050
1706  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;29300;HUB D II Mladá Boleslav;5:25;5:35;08.04.2025;31.12.2050
1706  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;22220;listovní třídírna Praha;6:20;6:30;08.04.2025;31.12.2050
1707  ;Praha-Mladá Boleslav-Praha;TC Praha;29407;Depo Mladá Boleslav 70;6:15;6:30;01.04.2025;31.12.2050
1708  ;Praha-Mladá Boleslav-Praha;TC Praha;29407;Depo Mladá Boleslav 70;5:00;5:30;01.04.2025;31.12.2050
1708  ;Praha-Mladá Boleslav-Praha;TC Praha;29407;Depo Mladá Boleslav 70;5:00;5:30;01.04.2025;31.12.2050
1709  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;22220;listovní třídírna Praha;17:30;17:40;06.05.2025;31.12.2050
1709  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;29300;HUB D II Mladá Boleslav;18:35;18:45;06.05.2025;31.12.2050
1709  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;29301;Mladá Boleslav 1;18:35;18:45;06.05.2025;31.12.2050
1709  ;Praha-HUB Mladá Boleslav -Praha;TC Praha;22220;listovní třídírna Praha;19:30;19:40;06.05.2025;31.12.2050
1780  ;Praha-MB-Liberec-Jablonec-Turnov -Praha;TC Praha;11050;COHC Praha;3:20;3:35;01.04.2025;31.12.2050
1780  ;Praha-MB-Liberec-Jablonec-Turnov -Praha;TC Praha;22200;TC Praha SPU;3:40;3:50;01.04.2025;31.12.2050
1780  ;Praha-MB-Liberec-Jablonec-Turnov -Praha;TC Praha;29300;HUB D II Mladá Boleslav;4:50;5:00;01.04.2025;31.12.2050
1780  ;Praha-MB-Liberec-Jablonec-Turnov -Praha;TC Praha;51200;HUB SD Turnov;5:30;5:40;01.04.2025;31.12.2050
1780  ;Praha-MB-Liberec-Jablonec-Turnov -Praha;TC Praha;46016;HUB D II Liberec 2;6:10;6:20;01.04.2025;31.12.2050
1780  ;Praha-MB-Liberec-Jablonec-Turnov -Praha;TC Praha;46600;HUB D I Jablonec n/Nisou;6:35;6:45;01.04.2025;31.12.2050
1781  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;11050;COHC Praha;16:20;16:20;01.04.2025;31.12.2050
1781  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;29407;Depo Mladá Boleslav 70;17:00;17:10;01.04.2025;31.12.2050
1781  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;29000;HUB D I Poděbrady;17:50;18:00;01.04.2025;31.12.2050
1781  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;28890;provoz Nymburk;18:10;18:20;01.04.2025;31.12.2050
1781  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;29300;HUB D II Mladá Boleslav;19:00;19:10;01.04.2025;31.12.2050
1781  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;46307;Depo Liberec 70;20:00;20:20;01.04.2025;31.12.2050
1781  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;11050;COHC Praha;21:30;21:30;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;11050;COHC Praha;13:50;14:10;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;46016;HUB D II Liberec 2;15:40;15:50;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;46600;HUB D I Jablonec n/Nisou;16:05;16:15;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;29407;Depo Mladá Boleslav 70;17:00;17:10;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;29000;HUB D I Poděbrady;17:50;18:00;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;28890;provoz Nymburk;18:10;18:20;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;29300;HUB D II Mladá Boleslav;19:00;19:10;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;46307;Depo Liberec 70;20:00;20:20;01.04.2025;31.12.2050
1782  ;Praha-MB-Poděbrady-Nymburk-Liberec-Praha;TC Praha;11050;COHC Praha;21:30;21:30;01.04.2025;31.12.2050
1800  ;Praha-Nymburk-Praha;TC Praha;28890;provoz Nymburk;4:10;4:45;01.04.2025;31.12.2050
1801  ;Praha-Nymburk-Praha;TC Praha;28890;provoz Nymburk;17:00;18:40;01.05.2025;31.12.2050
1802  ;Praha-Poděbrady-Praha;TC Praha;22200;TC Praha SPU;4:15;4:25;08.04.2025;31.12.2050
1802  ;Praha-Poděbrady-Praha;TC Praha;22220;listovní třídírna Praha;4:30;4:40;08.04.2025;31.12.2050
1802  ;Praha-Poděbrady-Praha;TC Praha;29000;HUB D I Poděbrady;5:35;5:45;08.04.2025;31.12.2050
1802  ;Praha-Poděbrady-Praha;TC Praha;22220;listovní třídírna Praha;6:40;6:50;08.04.2025;31.12.2050
1803  ;Praha-Nymburk-Poděbrady-Praha;TC Praha;28890;provoz Nymburk;12:55;13:10;06.05.2025;31.12.2050
1803  ;Praha-Nymburk-Poděbrady-Praha;TC Praha;29000;HUB D I Poděbrady;18:00;18:15;06.05.2025;31.12.2050
1803  ;Praha-Nymburk-Poděbrady-Praha;TC Praha;29001;Poděbrady 1;18:00;18:15;06.05.2025;31.12.2050
1803  ;Praha-Nymburk-Poděbrady-Praha;TC Praha;22220;listovní třídírna Praha;19:15;19:25;06.05.2025;31.12.2050
1805  ;Milovice nad Labem-Lysá nad Labem-Praha;TC Praha;28924;Milovice nad Labem 3;15:55;16:05;01.04.2025;31.12.2050
1805  ;Milovice nad Labem-Lysá nad Labem-Praha;TC Praha;28922;Lysá nad Labem;16:15;16:30;01.04.2025;31.12.2050
1805  ;Milovice nad Labem-Lysá nad Labem-Praha;TC Praha;22200;TC Praha SPU;17:35;17:45;01.04.2025;31.12.2050
1809  ;Nymburk-Praha;TC Praha;28890;provoz Nymburk;17:30;17:30;01.04.2025;31.12.2050
1810  ;Praha-Nymburk-Praha;TC Praha;28890;provoz Nymburk;5:15;5:30;01.04.2025;31.12.2050
1850  ;Praha-Nymburk-Praha;TC Praha;28890;provoz Nymburk;6:00;6:30;01.04.2025;31.12.2050
1900  ;Praha-Příbram-Praha 120-Praha;TC Praha;26107;provoz Příbram 70;4:45;5:00;01.04.2025;31.12.2050
1900  ;Praha-Příbram-Praha 120-Praha;TC Praha;22000;Praha 120;6:10;6:20;01.04.2025;31.12.2050
1901  ;Praha-Příbram-Praha;TC Praha;26107;provoz Příbram 70;18:20;18:30;02.05.2025;31.12.2050
1902  ;Praha-Příbram-Praha;TC Praha;26107;provoz Příbram 70;3:10;3:25;01.04.2025;31.12.2050
1903  ;Praha-Příbram-Praha;TC Praha;26107;provoz Příbram 70;6:00;6:30;01.04.2025;31.12.2050
1904  ;Praha-Příbram-Praha;TC Praha;22200;TC Praha SPU;4:25;4:35;08.04.2025;31.12.2050
1904  ;Praha-Příbram-Praha;TC Praha;22220;listovní třídírna Praha;4:40;4:50;08.04.2025;31.12.2050
1904  ;Praha-Příbram-Praha;TC Praha;26100;HUB D I Příbram;6:00;6:10;08.04.2025;31.12.2050
1904  ;Praha-Příbram-Praha;TC Praha;26107;provoz Příbram 70;6:20;6:30;08.04.2025;31.12.2050
1905  ;Praha-Příbram-Praha;TC Praha;26107;provoz Příbram 70;6:10;6:40;07.05.2025;31.12.2050
1906  ;Praha-Příbram-Praha 120-Praha;TC Praha;26107;provoz Příbram 70;6:10;7:10;01.04.2025;31.12.2050
1906  ;Praha-Příbram-Praha 120-Praha;TC Praha;22000;Praha 120;8:25;8:40;01.04.2025;31.12.2050
1907  ;Praha-Příbram-Praha;TC Praha;22220;listovní třídírna Praha;15:50;16:00;22.04.2025;31.12.2050
1907  ;Praha-Příbram-Praha;TC Praha;26107;provoz Příbram 70;17:10;18:20;22.04.2025;31.12.2050
1907  ;Praha-Příbram-Praha;TC Praha;26101;Příbram 1;18:30;18:45;22.04.2025;31.12.2050
1907  ;Praha-Příbram-Praha;TC Praha;26100;HUB D I Příbram;18:30;18:45;22.04.2025;31.12.2050
1907  ;Praha-Příbram-Praha;TC Praha;22220;listovní třídírna Praha;20:00;20:10;22.04.2025;31.12.2050
1960  ;COHC-Benešov, Příbram;TC Praha;11050;COHC Praha;3:10;3:25;01.04.2025;31.12.2050
1960  ;COHC-Benešov, Příbram;TC Praha;22200;TC Praha SPU;3:30;3:40;01.04.2025;31.12.2050
1960  ;COHC-Benešov, Příbram;TC Praha;25606;HUB SD Benešov;5:00;5:15;01.04.2025;31.12.2050
1960  ;COHC-Benešov, Příbram;TC Praha;26100;HUB D I Příbram;6:20;6:35;01.04.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;11050;COHC Praha;16:30;16:40;01.05.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;14999;HUB D II Praha 415;17:00;17:10;01.05.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;26107;provoz Příbram 70;18:10;18:20;01.05.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;26100;HUB D I Příbram;18:30;18:35;01.05.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;25607;Depo Benešov 70;19:35;19:45;01.05.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;25606;HUB SD Benešov;19:45;19:45;01.05.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;19007;Depo Praha 703;20:50;20:55;01.05.2025;31.12.2050
1961  ;COHC-Benešov, Příbram;TC Praha;11050;COHC Praha;21:10;21:20;01.05.2025;31.12.2050
1962  ;COHC-Příbram-Benešov-Liberec;TC Praha;11050;COHC Praha;9:40;9:50;01.04.2025;31.12.2050
1962  ;COHC-Příbram-Benešov-Liberec;TC Praha;26100;HUB D I Příbram;11:00;11:05;01.04.2025;31.12.2050
1962  ;COHC-Příbram-Benešov-Liberec;TC Praha;25606;HUB SD Benešov;12:05;12:15;01.04.2025;31.12.2050
1962  ;COHC-Příbram-Benešov-Liberec;TC Praha;46016;HUB D II Liberec 2;13:55;14:05;01.04.2025;31.12.2050
2000  ;CB - Český Krumlov - CB;TC  České Budějovice;37019;TC České Budějovice;5:10;5:30;01.04.2025;31.12.2050
2000  ;CB - Český Krumlov - CB;TC  České Budějovice;38100;HUB D II Český Krumlov;6:10;6:20;01.04.2025;31.12.2050
2000  ;CB - Český Krumlov - CB;TC  České Budějovice;37019;TC České Budějovice;7:00;7:30;01.04.2025;31.12.2050
2000  ;CB - Český Krumlov - CB;TC  České Budějovice;37271;Depo České Budějovice 71;8:15;8:45;01.04.2025;31.12.2050
2000  ;CB - Český Krumlov - CB;TC  České Budějovice;37019;TC České Budějovice;9:10;9:10;01.04.2025;31.12.2050
2005  ;CB - Český Krumlov - CB;TC  České Budějovice;37019;TC České Budějovice;15:55;16:00;01.04.2025;31.12.2050
2005  ;CB - Český Krumlov - CB;TC  České Budějovice;38100;HUB D II Český Krumlov;16:40;17:00;01.04.2025;31.12.2050
2005  ;CB - Český Krumlov - CB;TC  České Budějovice;37019;TC České Budějovice;17:40;18:10;01.04.2025;31.12.2050
2010  ;CB - PT - PI - CB;TC  České Budějovice;37019;TC České Budějovice;4:55;5:10;01.05.2025;31.12.2050
2010  ;CB - PT - PI - CB;TC  České Budějovice;38382;HUB SD Prachatice;6:00;6:10;01.05.2025;31.12.2050
2010  ;CB - PT - PI - CB;TC  České Budějovice;39782;SND Písek;6:50;7:00;01.05.2025;31.12.2050
2010  ;CB - PT - PI - CB;TC  České Budějovice;37019;TC České Budějovice;7:50;7:55;01.05.2025;31.12.2050
2015  ;CB - PT - CB;TC  České Budějovice;37019;TC České Budějovice;15:25;15:50;01.05.2025;31.12.2050
2015  ;CB - PT - CB;TC  České Budějovice;38301;Prachatice;16:40;17:00;01.05.2025;31.12.2050
2015  ;CB - PT - CB;TC  České Budějovice;38382;HUB SD Prachatice;16:40;17:00;01.05.2025;31.12.2050
2015  ;CB - PT - CB;TC  České Budějovice;37019;TC České Budějovice;17:50;18:25;01.05.2025;31.12.2050
2020  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;2:25;2:45;01.05.2025;31.12.2050
2020  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;3:45;4:00;01.05.2025;31.12.2050
2020  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;5:00;5:15;01.05.2025;31.12.2050
2020  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;6:15;7:15;01.05.2025;31.12.2050
2020  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;9:35;10:25;01.05.2025;31.12.2050
2021  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;2:40;3:00;01.05.2025;31.12.2050
2021  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;4:00;4:15;01.05.2025;31.12.2050
2021  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;5:15;5:30;01.05.2025;31.12.2050
2021  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;6:30;7:30;01.05.2025;31.12.2050
2021  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;8:30;8:40;01.05.2025;31.12.2050
2022  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;5:10;5:30;01.05.2025;31.12.2050
2022  ;CB - ST - CB;TC  České Budějovice;38609;HUB SD Strakonice;6:25;6:35;01.05.2025;31.12.2050
2022  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;6:45;7:00;01.05.2025;31.12.2050
2022  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;8:15;8:40;01.05.2025;31.12.2050
2025  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;13:40;13:50;01.05.2025;31.12.2050
2025  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;14:50;15:10;01.05.2025;31.12.2050
2025  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;16:10;17:00;01.05.2025;31.12.2050
2025  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;18:00;18:20;01.05.2025;31.12.2050
2025  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;19:20;19:40;01.05.2025;31.12.2050
2026  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;15:25;15:35;07.05.2025;31.12.2050
2026  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;16:35;17:00;07.05.2025;31.12.2050
2026  ;CB - ST - CB;TC  České Budějovice;38601;Strakonice 1;17:10;17:20;07.05.2025;31.12.2050
2026  ;CB - ST - CB;TC  České Budějovice;38609;HUB SD Strakonice;17:10;17:20;07.05.2025;31.12.2050
2026  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;18:20;18:40;07.05.2025;31.12.2050
2029  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;6:10;6:20;01.05.2025;31.12.2050
2029  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;7:20;7:35;01.05.2025;31.12.2050
2029  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;8:35;8:50;01.05.2025;31.12.2050
2029  ;CB - ST - CB;TC  České Budějovice;38607;Depo Strakonice;9:50;10:45;01.05.2025;31.12.2050
2029  ;CB - ST - CB;TC  České Budějovice;37019;TC České Budějovice;11:45;11:55;01.05.2025;31.12.2050
2030  ;CB - JH - CB;TC  České Budějovice;37019;TC České Budějovice;4:10;4:25;05.05.2025;31.12.2050
2030  ;CB - JH - CB;TC  České Budějovice;37702;provoz Jindřichův Hradec 70;5:20;5:35;05.05.2025;31.12.2050
2030  ;CB - JH - CB;TC  České Budějovice;37782;HUB SD Jindřichův Hradec;5:20;5:35;05.05.2025;31.12.2050
2030  ;CB - JH - CB;TC  České Budějovice;39392;HUB SD Pelhřimov;6:10;6:20;05.05.2025;31.12.2050
2030  ;CB - JH - CB;TC  České Budějovice;37702;provoz Jindřichův Hradec 70;6:55;7:05;05.05.2025;31.12.2050
2030  ;CB - JH - CB;TC  České Budějovice;37019;TC České Budějovice;8:00;8:10;05.05.2025;31.12.2050
2031  ;CB - JH - CB;TC  České Budějovice;37019;TC České Budějovice;5:10;5:30;05.05.2025;31.12.2050
2031  ;CB - JH - CB;TC  České Budějovice;37702;provoz Jindřichův Hradec 70;6:25;6:45;05.05.2025;31.12.2050
2031  ;CB - JH - CB;TC  České Budějovice;37782;HUB SD Jindřichův Hradec;6:25;6:45;05.05.2025;31.12.2050
2031  ;CB - JH - CB;TC  České Budějovice;37019;TC České Budějovice;7:45;8:25;05.05.2025;31.12.2050
2035  ;CB - JH - CB;TC  České Budějovice;37019;TC České Budějovice;12:55;13:15;01.04.2025;31.12.2050
2035  ;CB - JH - CB;TC  České Budějovice;37019;TC České Budějovice;14:00;14:20;01.04.2025;31.12.2050
2035  ;CB - JH - CB;TC  České Budějovice;37702;provoz Jindřichův Hradec 70;15:20;15:30;01.04.2025;31.12.2050
2035  ;CB - JH - CB;TC  České Budějovice;37702;provoz Jindřichův Hradec 70;16:00;17:05;01.04.2025;31.12.2050
2035  ;CB - JH - CB;TC  České Budějovice;37782;HUB SD Jindřichův Hradec;16:00;17:05;01.04.2025;31.12.2050
2035  ;CB - JH - CB;TC  České Budějovice;37019;TC České Budějovice;18:10;18:25;01.04.2025;31.12.2050
2038  ;CB - JH CB;TC  České Budějovice;37019;TC České Budějovice;6:10;6:20;01.04.2025;31.12.2050
2038  ;CB - JH CB;TC  České Budějovice;37702;provoz Jindřichův Hradec 70;7:20;7:40;01.04.2025;31.12.2050
2038  ;CB - JH CB;TC  České Budějovice;37019;TC České Budějovice;8:40;8:50;01.04.2025;31.12.2050
2040  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;5:10;5:30;01.04.2025;31.12.2050
2040  ;CB - PE - CB;TC  České Budějovice;39307;provoz Pelhřimov 70;7:00;7:15;01.04.2025;31.12.2050
2040  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;8:45;8:55;01.04.2025;31.12.2050
2045  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;13:10;13:35;01.05.2025;31.12.2050
2045  ;CB - PE - CB;TC  České Budějovice;39307;provoz Pelhřimov 70;15:50;16:50;01.05.2025;31.12.2050
2045  ;CB - PE - CB;TC  České Budějovice;37702;provoz Jindřichův Hradec 70;17:30;17:50;01.05.2025;31.12.2050
2045  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;18:40;19:10;01.05.2025;31.12.2050
2046  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;16:20;16:30;01.04.2025;31.12.2050
2046  ;CB - PE - CB;TC  České Budějovice;39307;provoz Pelhřimov 70;18:00;18:20;01.04.2025;31.12.2050
2046  ;CB - PE - CB;TC  České Budějovice;39392;HUB SD Pelhřimov;18:00;18:20;01.04.2025;31.12.2050
2046  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;19:50;20:10;01.04.2025;31.12.2050
2048  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;6:10;6:20;01.04.2025;31.12.2050
2048  ;CB - PE - CB;TC  České Budějovice;39307;provoz Pelhřimov 70;7:50;8:15;01.04.2025;31.12.2050
2048  ;CB - PE - CB;TC  České Budějovice;37019;TC České Budějovice;9:45;9:55;01.04.2025;31.12.2050
2055  ;CB - Blatná - PI - CB;TC  České Budějovice;37019;TC České Budějovice;15:10;15:40;01.05.2025;31.12.2050
2055  ;CB - Blatná - PI - CB;TC  České Budějovice;39701;Písek 1;18:10;18:30;01.05.2025;31.12.2050
2055  ;CB - Blatná - PI - CB;TC  České Budějovice;39782;SND Písek;18:10;18:30;01.05.2025;31.12.2050
2055  ;CB - Blatná - PI - CB;TC  České Budějovice;37019;TC České Budějovice;19:20;19:40;01.05.2025;31.12.2050
2100  ;Svoz SD;TC  České Budějovice;37019;TC České Budějovice;8:55;9:00;01.04.2025;31.12.2050
2100  ;Svoz SD;TC  České Budějovice;39782;SND Písek;9:50;10:00;01.04.2025;31.12.2050
2100  ;Svoz SD;TC  České Budějovice;39052;HUB SD Tábor;10:45;10:55;01.04.2025;31.12.2050
2100  ;Svoz SD;TC  České Budějovice;39392;HUB SD Pelhřimov;11:45;12:00;01.04.2025;31.12.2050
2100  ;Svoz SD;TC  České Budějovice;37782;HUB SD Jindřichův Hradec;12:35;13:05;01.04.2025;31.12.2050
2100  ;Svoz SD;TC  České Budějovice;37019;TC České Budějovice;14:05;14:10;01.04.2025;31.12.2050
2200  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;1:30;2:00;02.04.2025;31.12.2050
2200  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;2:50;3:10;02.04.2025;31.12.2050
2200  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;4:00;4:15;02.04.2025;31.12.2050
2200  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;5:05;5:15;02.04.2025;31.12.2050
2200  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;6:05;6:45;02.04.2025;31.12.2050
2200  ;TA - CB - TA;TC  České Budějovice;39052;HUB SD Tábor;6:05;6:45;02.04.2025;31.12.2050
2201  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;2:00;2:20;01.04.2025;31.12.2050
2201  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;3:10;3:30;01.04.2025;31.12.2050
2201  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;4:20;4:40;01.04.2025;31.12.2050
2201  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;5:30;5:45;01.04.2025;31.12.2050
2201  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;6:40;7:15;01.04.2025;31.12.2050
2203  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;3:20;3:25;01.04.2025;31.12.2050
2203  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;4:20;4:35;01.04.2025;31.12.2050
2203  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;5:25;5:45;01.04.2025;31.12.2050
2205  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;13:15;14:15;01.04.2025;31.12.2050
2205  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;15:05;20:10;01.04.2025;31.12.2050
2205  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;21:00;21:15;01.04.2025;31.12.2050
2206  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;15:30;16:20;01.04.2025;31.12.2050
2206  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;17:10;17:30;01.04.2025;31.12.2050
2206  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;18:20;18:40;01.04.2025;31.12.2050
2206  ;TA - CB - TA;TC  České Budějovice;39052;HUB SD Tábor;18:20;18:40;01.04.2025;31.12.2050
2206  ;TA - CB - TA;TC  České Budějovice;37019;TC České Budějovice;19:30;19:50;01.04.2025;31.12.2050
2206  ;TA - CB - TA;TC  České Budějovice;39007;Depo Tábor 70;20:40;21:00;01.04.2025;31.12.2050
2210  ;TA - Soběslav - TA;TC  České Budějovice;39007;Depo Tábor 70;5:30;6:00;01.04.2025;31.12.2050
2210  ;TA - Soběslav - TA;TC  České Budějovice;39007;vymístěné pracoviště Soběslav;6:25;6:40;01.04.2025;31.12.2050
2210  ;TA - Soběslav - TA;TC  České Budějovice;39007;Depo Tábor 70;7:05;7:20;01.04.2025;31.12.2050
2210  ;TA - Soběslav - TA;TC  České Budějovice;39007;vymístěné pracoviště Soběslav;7:45;8:00;01.04.2025;31.12.2050
2210  ;TA - Soběslav - TA;TC  České Budějovice;39007;Depo Tábor 70;8:25;8:45;01.04.2025;31.12.2050
2211  ;TA - Milevsko - TA;TC  České Budějovice;39007;Depo Tábor 70;5:35;6:00;01.04.2025;31.12.2050
2211  ;TA - Milevsko - TA;TC  České Budějovice;39007;vymístěné pracoviště Milevsko;6:25;6:40;01.04.2025;31.12.2050
2211  ;TA - Milevsko - TA;TC  České Budějovice;39007;Depo Tábor 70;7:05;7:20;01.04.2025;31.12.2050
2211  ;TA - Milevsko - TA;TC  České Budějovice;39007;vymístěné pracoviště Milevsko;7:45;8:00;01.04.2025;31.12.2050
2211  ;TA - Milevsko - TA;TC  České Budějovice;39007;Depo Tábor 70;8:25;8:45;01.04.2025;31.12.2050
2212  ;TA - Bechyně - TA;TC  České Budějovice;39007;Depo Tábor 70;9:35;9:40;01.04.2025;31.12.2050
2212  ;TA - Bechyně - TA;TC  České Budějovice;39102;Sezimovo Ústí 2;9:50;10:00;01.04.2025;31.12.2050
2212  ;TA - Bechyně - TA;TC  České Budějovice;39111;Planá nad Lužnicí;10:05;10:15;01.04.2025;31.12.2050
